 , C00, C02, C05, C06, C07, C08, C09, C11, C12, C14, C15, C16, C17, C18, C23, C24
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.09996233244614489, 0, 0, 0, 0, 0, 0, 1.253893, 0, 0, 0, 0.9118459, 0, 0, 0, 0, 0
0.1999246648922898, 1.067657, 0, 0.07949805, 0, 0, 0.3323495, 5.441994, 0, 0, 0, 0.8749058, 0, 0, 0, 2.384186e-07, 0
0.2998869973384347, 0.9951143, 0, 0.9219687, 0, 0, 0.3132681, 5.684433, 0, 0, 0.4085256, 0.8394622, 0, 0, 0, 0.3915482, 0
0.3998493297845795, 0.9275011, 0, 1.028472, 0, 0, 0.2952821, 6.49086, 0, 0, 0.3592692, 0.8054544, 0, 0, 5.960464e-08, 0.3688211, 0.4464793
0.4998116622307244, 0.8644819, 1.192093e-07, 0.975935, 0, 0, 0.2783287, 10.26253, 5.960464e-08, 0, 0.3159516, 0.7728244, 0, 0, 0, 0.3474133, 1.087005
0.5997739946768693, 0.8057445, 1.192093e-07, 0.9260821, 0, 0, 0.2623488, 13.03553, 0, 0, 0.277857, 0.7415162, 0, 0, 0, 1.31287, 1.028772
0.6997363271230143, 0.7509981, 1.192093e-07, 0.8787756, 0, 0, 0.2472863, 14.93488, 0, 0, 0.2443554, 0.7114763, 0, 0, 0.2331008, 1.570986, 0.9736595
0.7996986595691591, 1.667426, 0.3056567, 0.8338858, 0, 0.2329601, 0.2330886, 14.18002, 0, 0, 0.3809537, 0.6826534, 0, 0, 0.2181852, 1.766953, 1.033126
0.899660992015304, 1.554132, 0.7982961, 0.8291862, 0, 0.216076, 0.2197061, 14.03969, -5.960464e-08, 0, 0.3350216, 0.6549982, 0, 0, 0.204224, 1.664392, 0.9777799
0.9996233244614489, 1.448536, 0.7774559, 0.7868294, 0, 0.2004156, 0.2070919, 13.87372, 0.1820975, 0, 0.2946277, 0.6284633, 0, 0, 0.1911561, 1.840702, 1.449766
1.099585656907594, 1.350115, 1.542129, 1.395065, 0, 0.1858902, 0.1952019, 13.17248, 0.8548933, 0, 0.2591041, 0.6030034, 0, 0, 0.1789245, 1.733861, 1.3721
1.199547989353739, 1.258382, 1.472922, 1.323802, 0, 0.1724176, 0.1839946, 12.5067, 0.7988558, 0, 0.2278636, 0.5785749, 0, 0, 0.1674755, 1.633221, 2.339356
1.299510321799884, 1.172881, 1.994317, 1.256179, 0, 0.1599214, 0.1734307, 11.96506, 0.7464914, 0, 0.2003898, 0.555136, 0, 0, 0.1567591, 2.829326, 2.214033
1.399472654246029, 1.326628, 1.904817, 2.241445, 0, 0.1483309, 1.454989, 11.36029, 0.6975594, 0, 0.5942904, 0.5326467, 0, 0, 0.1467284, 2.6651, 2.095424
1.499434986692173, 1.557776, 1.819333, 2.689467, 0, 0.1375804, 1.371453, 11.77641, 0.651835, 0, 0.5226361, 0.5110685, 0, 0, 0.1373396, 2.510407, 1.983168
1.599397319138318, 1.451932, 1.737685, 2.652637, 0, 0.1276091, 1.292712, 11.18119, 0.6091077, 0, 0.4596213, 0.4903644, 0, 0, 0.1285515, 2.364693, 2.102035
1.699359651584463, 1.353281, 1.659702, 2.517135, 0, 0.1183604, 1.218492, 10.61605, 0.5691811, 0, 0.4042042, 0.470499, 0, 0, 0.1203257, 3.170003, 2.378267
1.799321984030608, 1.261332, 1.585219, 2.883687, 0, 0.1097821, 1.148534, 10.07947, 0.5318717, 0, 0.3554688, 0.4514384, 0, 0, 0.1126263, 2.986003, 2.250859
1.899284316476753, 1.17563, 2.115992, 2.736382, 0, 0.1018255, 1.082592, 11.32239, 0.6297618, 0, 0.3126095, 0.4331501, 0, 0, 0.1054196, 2.812683, 2.130277
1.999246648922898, 1.095752, 2.021031, 2.596602, 0, 0.09444556, 1.020436, 10.75011, 0.5884814, 0, 0.2749178, 0.6467761, 0, 0, 0.09867403, 3.612001, 2.174918
2.099208981369043, 4.310047, 1.930332, 2.463961, 0, 0.0876005, 0.9618487, 10.20676, 0.5499069, 0, 0.2417706, 0.6205743, 0.8081174, 0, 0.09236008, 3.402346, 2.689098
2.199171313815187, 6.997386, 1.843704, 2.338097, 0, 0.08125154, 0.9066251, 10.94783, 0.5138609, 0, 0.21262, 0.7844886, 0.766711, 0, 0.08645014, 3.20486, 2.545038
2.299133646261332, 6.521947, 1.760962, 2.686121, 0, 0.07536273, 0.8545722, 10.55074, 0.4801777, 0, 0.1869842, 0.752708, 1.063228, 0, 0.08091839, 3.157746, 3.575733
2.399095978707477, 10.35109, 1.681935, 2.548908, 0, 0.06990071, 0.8055077, 10.01746, 0.4487024, 0, 0.2921703, 0.7222147, 1.227613, 0, 0.07574058, 3.076618, 3.594776
2.499058311153622, 12.25764, 1.606453, 2.418704, 0, 0.06483456, 0.7592603, 9.511143, 0.4192903, 0, 0.2569429, 0.9335781, 1.164713, 0, 0.07089409, 3.359777, 3.402198
2.599020643599767, 15.61748, 1.534359, 2.724894, 0, 0.0601356, 0.7156681, 9.257586, 0.3918061, 0, 0.225963, 0.8957576, 1.105035, 0, 0.06635772, 3.164762, 3.671766
2.698982976045912, 14.55635, 2.11045, 2.5857, 0, 0.05577719, 0.6745788, 9.593908, 0.3661236, 0, 0.1987184, 0.8594692, 1.048415, 0, 0.06211162, 3.666487, 4.063685
2.798945308492057, 13.56732, 2.015738, 2.483572, 0, 0.05173466, 0.6358485, 9.615012, 1.249318, 0, 0.1747587, 0.8246509, 0.9946964, 0, 0.05813724, 3.808953, 3.845987
2.898907640938202, 12.64548, 1.925276, 2.407949, 0, 0.04798513, 0.5993419, 9.129032, 1.167426, 0, 0.1536878, 0.7912432, 0.94373, 0, 0.05441715, 3.587866, 4.537365
2.998869973384346, 12.79635, 1.838874, 2.284945, 0, 0.04450734, 0.5649313, 8.667616, 1.676467, 0, 0.1351575, 0.8264151, 0.8953751, 0, 0.05093512, 3.379611, 4.294291
3.098832305830491, 11.9269, 1.75635, 2.645618, 0, 0.04128161, 0.5324963, 8.647698, 1.566576, 0, 0.1188614, 0.8347975, 0.8494977, 0, 0.04767589, 3.183445, 4.31197
3.198794638276636, 11.11652, 1.677529, 3.701422, 0, 0.03828967, 0.5019235, 8.255862, 1.463888, 0, 0.1045301, 0.8834129, 0.8059711, 0, 0.04462521, 3.708139, 4.080971
3.298756970722781, 10.36121, 1.602246, 3.512345, 0, 0.03551457, 0.4731061, 7.838579, 1.367931, 0, 0.4647482, 0.8476247, 0.7646747, 0, 0.04176974, 3.492904, 3.862346
3.398719303168926, 9.657216, 1.897889, 3.332927, 0, 0.03294061, 1.739636, 9.006697, 1.278264, 0, 1.023662, 0.8132862, 0.7254941, 0, 0.03909698, 3.290161, 3.655434
3.498681635615071, 9.829962, 1.812716, 3.338311, 0, 0.03055319, 1.946986, 8.938411, 1.194475, 0, 0.9002382, 0.7803388, 0.6883212, 0, 0.03659525, 3.138036, 3.902719
3.598643968061216, 9.162064, 1.731366, 3.167782, 0, 0.02833881, 1.835202, 8.486629, 1.116178, 0, 0.7916954, 1.266284, 0.6530529, 0, 0.03425359, 2.955892, 3.82952
3.698606300507361, 9.359371, 1.653666, 3.005965, 0, 0.02628492, 1.729835, 8.057682, 1.043013, 0, 0.6962397, 1.214986, 0.6195917, 0, 0.03206177, 3.540365, 3.624366
3.798568632953506, 8.723447, 1.579453, 2.852413, 0, 0.02437988, 1.630519, 8.071772, 0.9746447, 0, 0.6122932, 1.165765, 0.587845, 0, 0.03001021, 3.334868, 4.186988
3.89853096539965, 8.130731, 1.508571, 2.706706, 0, 0.02261292, 1.536904, 7.663793, 1.163701, 0, 0.5384683, 1.547283, 0.5577249, 0, 0.02808991, 3.141299, 4.124459
3.998493297845795, 10.3302, 1.44087, 2.568441, 0, 0.02097402, 1.448664, 7.276435, 1.316232, 0, 0.8438733, 1.4846, 0.5291481, 0, 0.0262925, 2.958965, 4.046586
4.098455630291941, 9.628312, 1.376207, 2.437239, 0, 0.0194539, 1.365491, 7.949873, 1.579929, 0, 0.7663382, 1.424457, 0.5020356, 0, 0.0246101, 2.787215, 4.210906
4.198417962738086, 8.974115, 1.314446, 2.31274, 0, 0.01804395, 1.287092, 7.860097, 1.476366, 0, 0.7818788, 1.36675, 0.4763122, 0, 0.02303535, 2.625434, 4.712296
4.29838029518423, 8.826538, 1.255457, 3.197081, 0, 0.01673619, 1.213195, 8.576786, 1.379591, 0, 0.6876068, 1.422337, 0.4519069, 0, 0.02156136, 3.096926, 4.45985
4.398342627630375, 8.303239, 1.199115, 3.033767, 0, 0.01552321, 1.885135, 8.143283, 1.28916, 0, 0.6047012, 1.364716, 0.428752, 0, 0.0201817, 2.917168, 4.734982
4.49830496007652, 7.739074, 1.145301, 3.185404, 0, 0.01439815, 1.940533, 8.277219, 1.204657, 0, 1.035133, 1.30943, 0.4067836, 0, 0.01889031, 2.747844, 4.481321
4.598267292522665, 7.213241, 1.093903, 3.022686, 0, 0.01335462, 1.829119, 8.549059, 1.125692, 0, 0.9103259, 1.256383, 0.3859407, 0, 0.01768156, 3.528083, 4.241249
4.69822962496881, 8.631681, 1.044811, 2.868281, 0, 0.01238673, 1.724102, 8.116957, 1.051904, 0, 0.8088532, 1.205485, 0.3661658, 0, 0.01655015, 3.323299, 4.014039
4.798191957414955, 8.0452, 0.9979225, 2.721763, 0, 0.01148898, 1.625114, 7.706695, 0.9829525, 0, 0.7478541, 1.156649, 0.3474042, 0, 0.2772968, 3.247952, 4.372823
4.898154289861099, 7.498568, 1.086975, 2.758447, 0, 0.0106563, 2.326561, 7.317168, 1.950333, 0, 0.6576844, 1.109792, 0.3296039, 0, 0.2595531, 3.059428, 4.146844
4.998116622307244, 7.643152, 1.038194, 2.747066, 0, 0.009883975, 2.556034, 6.94733, 1.82249, 0, 0.5783867, 1.064832, 0.3127156, 0, 0.2429449, 3.188616, 3.92469
5.098078954753389, 7.123836, 0.991602, 2.769455, 0, 0.009167621, 2.409281, 6.596185, 1.703027, 0, 0.5086499, 1.021695, 0.2966926, 0, 0.2273993, 3.003536, 3.714438
5.198041287199534, 6.639806, 0.9471012, 2.627985, 0, 0.008503186, 2.270955, 6.262789, 1.771293, 0, 0.4473214, 0.9803044, 0.2814907, 0, 0.2128485, 2.829198, 4.470527
5.298003619645679, 6.188663, 0.9045976, 2.660647, 0, 0.007886906, 2.360133, 5.946244, 1.715816, 0, 0.3933873, 0.9405909, 0.2670676, 0, 0.1992288, 2.680755, 4.279163
5.397965952091824, 5.818055, 0.8640015, 3.232709, 0, 0.007315292, 2.224628, 5.742253, 1.603345, 0, 0.3459561, 0.9024863, 0.2533836, 0, 0.1864805, 3.153397, 4.049922
5.497928284537969, 6.984611, 0.8252271, 3.067575, 0, 0.006785106, 2.096903, 5.452017, 1.569106, 0, 0.3042438, 0.8671567, 0.2404007, 0, 0.174548, 2.970361, 5.557566
5.597890616984114, 6.51004, 0.7881928, 2.910877, 0, 1.104351, 2.206326, 5.176452, 1.867113, 0, 0.2675608, 0.832027, 0.228083, 0, 0.1633791, 3.213852, 5.259838
5.697852949430259, 6.067714, 0.7528206, 2.762182, 0, 1.024312, 2.079652, 5.325469, 1.744725, 0, 0.2353006, 0.7983205, 0.2163965, 0, 0.1529248, 3.027307, 4.978059
5.797815281876404, 5.842528, 1.433619, 2.621084, 0, 0.9500734, 1.960251, 5.795708, 1.679305, 0, 0.2069301, 0.7659794, 0.2053087, 0, 0.1431395, 3.592883, 5.097921
5.897777614322549, 5.836076, 1.369282, 2.487193, 0, 0.8812156, 1.847705, 5.502771, 1.569228, 0, 0.2438521, 0.7349485, 0.1947891, 0, 0.1339803, 3.384337, 5.898017
5.997739946768693, 5.439543, 1.73188, 2.360142, 0, 0.8173483, 2.009096, 6.01331, 1.466366, 0, 0.2144505, 0.8942915, 0.1848084, 0, 0.1254071, 3.187897, 5.582051
6.097702279214838, 5.069952, 1.654157, 2.499762, 0, 1.076636, 1.893746, 5.709374, 1.370247, 0, 0.817918, 0.8580624, 0.1753392, 0, 0.1173826, 3.036304, 5.283011
6.197664611660983, 4.725473, 1.579922, 3.387527, 0, 1.090583, 1.785018, 5.420801, 1.280428, 0, 0.7193006, 0.8233011, 0.1663552, 0, 0.1098715, 2.860065, 4.999991
6.297626944107128, 4.864211, 1.77689, 3.214484, 0, 1.011542, 1.682533, 5.146812, 1.196497, 0, 0.6325737, 0.789948, 0.1578314, 0, 0.1028411, 3.862426, 5.016018
6.397589276553273, 4.533711, 2.632213, 3.050281, 0, 0.9382288, 1.585932, 4.886673, 1.917814, 0, 1.052868, 0.7579462, 0.1497445, 0, 0.0962605, 4.296478, 4.747302
6.497551608999418, 4.225667, 2.514085, 2.894466, 0, 0.8702294, 1.577578, 4.639682, 1.792103, 0, 0.9259222, 0.7272407, 0.1420718, 0, 0.090101, 4.047093, 4.492981
6.597513941445563, 3.938554, 2.401259, 2.74661, 0, 1.108339, 1.487003, 4.405175, 1.674632, 0, 0.8142827, 0.6977792, 0.1347923, 0, 0.08433563, 3.812183, 4.252284
6.697476273891708, 4.315311, 2.293496, 3.533601, 0, 1.028011, 1.401628, 5.034935, 1.564861, 0, 1.064034, 0.6889372, 0.1278858, 0, 0.07893916, 4.386132, 4.024483
6.797438606337852, 4.022107, 2.482217, 3.533459, 0, 0.9535041, 1.321155, 5.539013, 1.462286, 0, 0.9357419, 0.6610275, 0.1213332, 0, 0.07388801, 4.297978, 5.832108
6.897400938783997, 3.748824, 2.370821, 3.352962, 0, 0.8843977, 1.257774, 5.25905, 1.366434, 0, 0.8229184, 0.6342483, 0.1151163, 0, 0.06916007, 4.048507, 6.577827
6.997363271230142, 3.597047, 2.264424, 3.181685, 0, 0.937628, 1.864916, 4.993237, 1.276865, 0, 0.7236981, 0.6085541, 0.109218, 0, 0.06473467, 3.867401, 6.225442
7.097325603676287, 7.803826, 2.371303, 3.620526, 0, 0.8696721, 1.757844, 4.74086, 1.193168, 0, 0.6364409, 0.5839007, 0.1036218, 0, 0.06059242, 3.642922, 5.891935
7.197287936122432, 8.404591, 2.264885, 3.435581, 0, 0.8066415, 1.656919, 5.009485, 1.114956, 0, 0.5597045, 0.5602461, 0.09831245, 0, 0.05671524, 3.431472, 5.576294
7.297250268568577, 12.58386, 2.163242, 3.260084, 0, 0.7481791, 1.561789, 4.756287, 1.041872, 0, 0.4922203, 0.5375497, 0.09327511, 0, 0.05308615, 4.263248, 5.277563
7.397212601014722, 12.84447, 2.693208, 3.093552, 0, 0.6939538, 1.47212, 4.515886, 1.085043, 0, 0.4328727, 0.5157729, 0.08849587, 0, 0.04968929, 4.015792, 5.148013
7.497174933460867, 11.97175, 2.572344, 2.935526, 0, 0.8586833, 1.428091, 4.287636, 2.043281, 0, 0.3806807, 0.4948782, 0.0839615, 0, 0.04650977, 4.170137, 4.872225
7.597137265907012, 11.15833, 2.456903, 2.785573, 0, 0.7964491, 1.346099, 4.070922, 1.909345, 0, 0.8628139, 0.47483, 0.07965947, 0, 0.04353371, 3.928086, 4.611212
7.697099598353156, 10.40017, 2.346643, 3.125949, 0, 0.7387254, 2.542403, 3.997111, 1.784189, 0, 0.7587835, 0.455594, 0.07557787, 0, 0.04074808, 3.700084, 4.364182
7.797061930799301, 9.69353, 2.241331, 3.078298, 0, 0.7356728, 2.93894, 3.795081, 1.667237, 0, 1.170506, 0.784685, 0.0717054, 0, 0.03814069, 3.485316, 4.846255
7.897024263245446, 9.034901, 2.357521, 2.921052, 0, 0.6823539, 3.363729, 3.603264, 1.918133, 0, 1.029376, 0.7528963, 0.06803135, 0, 0.03570015, 3.641202, 4.586634
7.996986595691591, 8.421023, 2.251721, 2.771837, 0, 0.6328994, 3.347718, 3.421141, 1.792401, 0, 0.9052632, 0.7223954, 0.06454555, 0, 0.03341577, 3.429852, 4.34092
8.096948928137737, 9.53253, 2.150669, 2.630246, 0, 0.5870292, 3.155513, 3.248223, 1.674911, 0, 0.7961146, 1.025289, 0.06123836, 0, 0.03127757, 3.23077, 4.986449
8.196911260583882, 8.88484, 2.054152, 2.495887, 0, 0.5444834, 2.974342, 3.376939, 1.565122, 0, 0.7001261, 0.9837534, 0.05810062, 0, 0.02927618, 4.14754, 4.719317
8.296873593030027, 8.281158, 1.961966, 2.368392, 0, 0.5050213, 2.803573, 3.206256, 1.462529, 0, 0.615711, 0.9439003, 0.05512365, 0, 0.02740286, 3.958213, 4.466496
8.396835925476172, 7.718493, 1.873918, 3.887549, 0, 0.4684192, 3.707023, 3.044199, 1.366661, 0, 0.541474, 0.9056616, 0.05229922, 0, 0.02564941, 3.728462, 5.515472
8.496798257922315, 7.194059, 1.789821, 3.688964, 0, 0.4344699, 3.494188, 2.890334, 1.277078, 0, 0.4761879, 0.868972, 0.04961951, 0, 0.02400815, 4.557496, 5.885013
8.59676059036846, 7.323891, 1.709498, 3.500524, 0, 0.4029811, 3.293573, 2.744245, 1.193366, 0, 0.4187734, 0.8337687, 0.0470771, 0, 0.02247192, 4.292961, 5.569744
8.696722922814605, 6.826268, 1.632779, 3.321709, 0, 0.3737745, 3.718233, 2.60554, 2.189714, 0, 0.3682813, 0.7999916, 0.04466496, 0, 0.02103399, 4.04378, 5.271363
8.79668525526075, 7.744945, 1.559504, 3.152029, 0, 0.3466847, 3.504755, 2.473846, 2.04618, 0, 0.5401201, 0.7675828, 0.04237641, 0, 0.01968807, 3.809063, 4.995266
8.896647587706894, 7.218713, 1.489517, 3.388104, 0, 0.3215583, 3.572775, 2.348809, 1.912054, 0, 0.4749972, 0.736487, 0.04020512, 0, 0.01842827, 3.817077, 4.727662
8.996609920153039, 7.435772, 1.422671, 3.215033, 0, 0.2982529, 3.367648, 2.230091, 1.786721, 0, 0.4177262, 0.7066509, 0.03814508, 0, 0.01724909, 3.595519, 5.704954
9.096572252599184, 7.878671, 1.358825, 3.050802, 0, 0.2766366, 5.595987, 2.117373, 1.669602, 0, 0.3673605, 0.6780235, 0.0361906, 0, 0.01614535, 3.386821, 5.39933
9.196534585045329, 7.586143, 2.478583, 2.89496, 0, 0.3161919, 8.000772, 2.010353, 1.560161, 0, 0.3230674, 0.6505558, 0.03433627, 0, 0.01511224, 3.190236, 5.110079
9.296496917491474, 7.070702, 2.36735, 2.747079, 0, 0.2932755, 7.728865, 1.908742, 2.438132, 0, 0.8996081, 0.6242009, 0.03257694, 0, 0.01414524, 4.219655, 5.500447
9.396459249937619, 6.761622, 2.261109, 2.606752, 0, 0.27202, 7.28512, 2.28884, 2.278315, 0, 0.7911413, 0.5989137, 0.03090776, 0, 0.01324012, 3.974729, 5.690106
9.496421582383764, 6.302202, 2.159636, 2.473593, 0, 0.9590811, 6.866853, 2.173153, 2.128973, 0, 0.6957524, 0.5746509, 0.0293241, 0, 0.01239291, 3.74402, 5.385278
9.596383914829909, 5.873998, 2.062716, 2.89067, 0, 0.8895704, 6.472599, 2.063313, 1.98942, 0, 0.6118647, 0.551371, 0.02782159, 0, 0.01159991, 4.302193, 5.09678
9.696346247276054, 5.474888, 1.970147, 2.743007, 0, 0.8250976, 9.372272, 1.959026, 1.859015, 0, 0.5380915, 0.5290342, 0.02639607, 0, 0.01085766, 4.168391, 4.823737
9.796308579722199, 5.102896, 1.881731, 2.602889, 0, 1.40726, 8.834172, 1.860009, 1.737158, 0, 0.4732131, 0.5076023, 0.02504358, 0, 0.0101629, 4.074151, 6.362937
9.896270912168344, 4.756178, 1.797283, 4.607996, 0, 1.387994, 8.720014, 1.881875, 1.623289, 0, 0.4161573, 0.8889014, 0.0237604, 0, 0.009512598, 3.837671, 6.022064
9.996233244614489, 4.433019, 1.716625, 4.372609, 0, 1.287397, 8.219362, 1.786758, 2.354037, 0, 0.3659807, 0.8528908, 0.02254296, 0, 0.008903907, 3.930415, 5.699452
10.09619557706063, 5.259668, 2.230955, 4.149246, 0, 1.194091, 8.153505, 1.696448, 2.199732, 0, 0.321854, 0.818339, 0.0213879, 0, 0.008334164, 4.808131, 5.394123
10.19615790950678, 6.322038, 2.130835, 3.937293, 0, 1.107548, 8.108133, 1.610703, 2.055541, 0, 0.2830476, 0.7851869, 0.02029202, 0, 0.007800878, 4.529047, 5.105151
10.29612024195292, 5.892487, 2.035209, 3.736168, 0, 1.027277, 7.642613, 1.529292, 1.920802, 0, 0.2489202, 0.7533779, 0.0192523, 0, 0.007301717, 4.266163, 4.83166
10.39608257439907, 7.241341, 1.943873, 3.545316, 0, 0.9528238, 7.20382, 1.451996, 1.794895, 0, 1.183354, 0.7228576, 0.01826585, 0, 0.006834495, 4.018538, 4.57282
10.49604490684521, 9.558667, 2.425166, 3.673857, 0, 0.8837667, 6.79022, 1.378606, 1.67724, 0, 1.040676, 0.6935737, 0.01732994, 0, 0.00639717, 3.785286, 5.101817
10.59600723929136, 8.909202, 2.316331, 3.486189, 0, 0.8197145, 6.961592, 1.308926, 1.567299, 0, 1.129968, 0.665476, 0.01644199, 0, 0.005987828, 3.565573, 5.187966
10.6959695717375, 8.303864, 2.212379, 3.308106, 0, 0.7603046, 6.684413, 1.242768, 1.464563, 0, 1.128541, 0.6385167, 0.01559953, 0, 0.00560468, 3.358612, 4.910038
10.79593190418365, 7.739656, 2.113093, 3.139121, 0, 0.7052005, 6.300635, 1.179954, 1.368562, 0, 0.9924719, 0.6126495, 0.01480024, 0, 0.005246048, 4.081604, 4.647
10.89589423662979, 7.213784, 2.44826, 2.978767, 0, 0.6540902, 5.93889, 1.120314, 1.278854, 0, 0.8728083, 0.5878302, 0.0140419, 0, 0.004910364, 4.431166, 4.398052
10.99585656907594, 6.723642, 2.338387, 2.826605, 0, 0.6066841, 5.597915, 1.063689, 1.195026, 0, 0.7675728, 0.9423372, 0.01332242, 0, 0.004596161, 4.173964, 4.643821
11.09581890152208, 6.266803, 2.233446, 3.872213, 0, 0.5627139, 6.283298, 1.009926, 1.116693, 0, 0.6750256, 0.9354911, 0.01263981, 0, 0.004302062, 3.93169, 4.395044
11.19578123396823, 6.104046, 2.133214, 4.156891, 0, 0.5219305, 6.567188, 0.9588809, 1.248667, 0, 0.593637, 0.8975931, 0.01199217, 0, 0.004026782, 4.884347, 5.18696
11.29574356641437, 5.689306, 2.037481, 3.944548, 0, 0.4841028, 6.526468, 0.9104154, 1.972453, 0, 0.5220615, 0.8612304, 0.01137771, 0, 0.003769116, 4.600841, 4.909086
11.39570589886052, 5.857402, 2.2203, 3.743051, 0, 0.4490168, 6.151757, 0.8643995, 1.84316, 0, 0.4591159, 0.8263407, 0.01079474, 0, 0.003527938, 4.333789, 4.646098
11.49566823130666, 5.459419, 2.120658, 3.773488, 0, 0.4164737, 6.12786, 0.8207094, 1.722342, 0, 0.4037597, 0.7928646, 0.01024164, 0, 0.003302193, 4.082239, 4.397199
11.59563056375281, 5.088478, 2.025488, 3.580729, 0, 0.3862893, 7.266737, 0.7792276, 1.609444, 0, 0.355078, 0.7607445, 0.009716874, 0, 0.003090892, 4.172017, 4.161633
11.69559289619895, 4.964336, 1.934589, 3.51285, 0, 0.3582924, 9.914407, 0.7398425, 1.503946, 0, 0.602181, 1.381826, 0.009218999, 0, 0.002893112, 3.929856, 4.963305
11.7955552286451, 4.665972, 1.847769, 3.333405, 0, 0.3323247, 11.37149, 0.702448, 1.704873, 0, 0.5295753, 1.325846, 0.008746635, 0, 0.002707988, 4.283978, 4.697413
11.89551756109124, 4.70847, 1.764845, 3.163127, 0, 0.308239, 10.71861, 0.6669436, 1.59312, 0, 0.4657238, 1.272135, 0.008298474, 0, 0.00253471, 4.035319, 4.445765
11.99547989353739, 4.938718, 1.685643, 3.001548, 0, 0.285899, 10.10321, 0.6332337, 2.567601, 0, 0.5857292, 1.220599, 0.007873276, 0, 0.002372519, 4.923697, 4.207598
12.09544222598353, 4.603156, 1.824449, 2.848222, 0, 0.2651781, 12.17702, 0.6012276, 2.399297, 0, 0.5151071, 1.171151, 0.007469865, 0, 0.002220707, 4.637907, 4.665143
12.19540455842968, 4.52463, 1.742572, 2.738577, 0, 0.245959, 11.85717, 0.5708393, 2.242025, 0, 0.453, 1.123706, 0.007087123, 0, 0.002078608, 4.368703, 5.141865
12.29536689087582, 4.967401, 1.66437, 2.598684, 0, 0.2281328, 13.29355, 0.5419869, 2.719992, 0, 0.3983813, 1.078183, 0.006723992, 0, 0.001945602, 4.115127, 4.866407
12.39532922332197, 5.300657, 1.606366, 3.389644, 0, 0.2115986, 14.38713, 0.5145928, 2.541698, 0, 0.350348, 1.034504, 0.006379467, 0, 0.001821107, 3.876268, 4.605706
12.49529155576811, 4.940503, 1.746277, 3.216493, 0, 0.1962627, 13.56111, 0.4885833, 2.375092, 0, 1.108654, 0.9925949, 0.006052595, 0, 0.001704578, 4.486001, 4.358971
12.59525388821426, 4.618121, 2.580271, 3.572359, 0, 0.1820383, 12.78251, 0.4638885, 2.219407, 0, 0.9749824, 0.9523835, 0.005742472, 0, 0.001595506, 4.225616, 4.125453
12.6952162206604, 4.304342, 2.464475, 3.389875, 0, 0.1688448, 12.06006, 0.4404418, 2.073926, 0, 0.8574276, 0.9138011, 0.005448238, 0, 0.001493413, 3.980344, 4.817628
12.79517855310655, 4.011883, 2.353875, 3.216712, 0, 0.1566076, 11.36765, 0.4181801, 2.388453, 0, 0.7540465, 0.8767818, 0.005169081, 0, 0.001397853, 4.578037, 4.586618
12.89514088555269, 4.498007, 2.248239, 3.052396, 0, 0.1452572, 11.38029, 0.3970437, 2.231891, 0, 0.6631302, 0.8412622, 0.004904226, 0, 0.001308407, 4.542685, 4.340906
12.99510321799884, 4.192389, 2.147343, 4.640563, 0, 0.1347295, 11.70518, 0.3769756, 2.085593, 0, 0.5831758, 0.8071815, 0.004652943, 0, 0.001224685, 4.279009, 4.108356
13.09506555044498, 3.907536, 2.196923, 4.403512, 0, 0.9812911, 11.03314, 0.3579218, 1.948884, 0, 0.5128616, 1.103969, 0.004414535, 0, 0.00114632, 4.030638, 4.190512
13.19502788289113, 3.642038, 2.09833, 4.178571, 0, 0.9101707, 10.76789, 0.3398311, 1.821136, 0, 0.4510253, 1.059246, 0.004188342, 0, 0.001072969, 3.796683, 5.475306
13.29499021533727, 3.394579, 2.004162, 3.96512, 0, 0.8442049, 10.14966, 0.3226547, 1.984191, 0, 0.3966446, 1.016335, 0.00397374, 0, 0.001004312, 3.576309, 5.932454
13.39495254778342, 3.163934, 1.91422, 3.76854, 0, 0.78302, 9.566926, 0.3063464, 2.777385, 0, 0.5631136, 0.9751616, 0.003770133, 0, 0.0009400483, 3.622463, 5.614643
13.49491488022956, 3.408191, 1.828314, 3.576035, 0, 0.7262696, 10.29324, 0.2908625, 2.595329, 0, 0.4952183, 0.9356564, 0.003576958, 0, 1.067854, 4.723633, 5.313858
13.5948772126757, 3.543074, 1.779198, 3.393363, 0, 0.6736323, 9.70226, 0.2761612, 2.425207, 0, 0.4355093, 0.8977516, 0.003393682, 0, 0.9995239, 4.449455, 5.029185
13.69483954512185, 4.287187, 1.926589, 3.220022, 0, 0.6248099, 9.145215, 0.262203, 2.266237, 0, 0.3829994, 0.8613825, 0.003219796, 0, 0.9355665, 4.191191, 4.759764
13.79480187756799, 4.823354, 1.840128, 3.114254, 0, 0.5795259, 8.620152, 0.2489502, 2.117687, 0, 0.3368207, 0.8264867, 0.00305482, 0, 0.8757015, 3.947917, 4.504775
13.89476421001414, 4.49563, 1.757547, 3.450594, 0, 0.537524, 8.304053, 0.2363673, 1.978874, 0, 0.2962098, 0.7930046, 0.002898296, 0, 0.8196672, 4.63483, 4.263447
