 , C00, C01, C07, C08, C09, C10, C11, C13, C16, C19, C20, C23, C30, C33
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
347.0690878429938, 1.309865, 0.7737098, 0.8549298, 1.316138, 2.134919, 2.419982, 1.153262, 6.126944e-05, 0.02030836, 0.7913727, 1.158327, 0.5197532, 0.287364, 1.057409
347.1690501378794, 1.241582, 0.7230387, 0.8121029, 1.259022, 2.010185, 2.298923, 1.099736, 5.584244e-05, 0.01932943, 0.7454872, 1.3198, 0.485583, 0.2672771, 0.9646243
347.2690124327651, 1.176859, 0.6756862, 0.7714213, 1.204385, 1.892737, 2.18392, 1.419648, 5.089614e-05, 0.01839768, 0.7022623, 1.2576, 0.4536594, 0.2485943, 0.8799815
347.3689747276507, 1.115509, 0.6314348, 0.8809369, 1.152118, 2.198106, 2.07467, 1.353759, 4.638796e-05, 0.01751085, 0.6615436, 1.19833, 0.4238344, 0.2312174, 0.8027659
347.4689370225364, 1.057358, 0.5900815, 1.019083, 1.102121, 2.06968, 2.362417, 1.290928, 4.22791e-05, 0.01666677, 0.6231859, 1.141854, 0.3959703, 0.2150552, 0.7323257
347.5688993174221, 1.002238, 0.5514365, 0.9680332, 1.054292, 2.151063, 2.244237, 1.231013, 3.853419e-05, 0.01586337, 0.5870522, 1.08804, 0.369938, 0.2000227, 0.6680664
347.6688616123077, 1.849228, 0.5975769, 1.275204, 1.00854, 2.025385, 2.13197, 1.173879, 3.512098e-05, 0.0150987, 0.5530137, 1.036761, 0.3456172, 0.186041, 0.6094457
347.7688239071933, 1.752828, 0.9979685, 1.211323, 0.9647725, 1.90705, 2.025319, 1.119396, 3.201011e-05, 0.01437089, 0.5209488, 0.9878999, 0.3228953, 0.4290091, 0.5559688
347.868786202079, 1.661454, 0.9326105, 1.150643, 0.9229047, 1.937233, 2.248033, 1.067443, 2.917478e-05, 0.01367817, 0.490743, 0.9413412, 0.3016672, 0.3990212, 0.5071843
347.9687484969647, 1.574843, 0.8715329, 1.093003, 1.191632, 1.824049, 2.135576, 1.0179, 2.659059e-05, 0.01301883, 0.4622887, 0.8969767, 0.2818347, 0.3711294, 0.4626804
348.0687107918503, 1.492746, 0.8144553, 1.03825, 1.57383, 1.717477, 2.028744, 0.970657, 0.3385155, 0.01239128, 0.4354842, 0.8547031, 0.2633061, 0.3451872, 0.4220817
348.168673086736, 1.41493, 0.7611158, 0.9862396, 1.505532, 1.801228, 1.927257, 0.9256065, 0.3085311, 0.01179397, 0.4102339, 1.821657, 0.2459956, 0.5008956, 0.3850453
348.2686353816216, 1.34117, 0.7112696, 0.9368348, 1.440197, 1.922146, 2.501866, 1.235396, 0.2812027, 0.01122546, 0.3864477, 1.735804, 0.2298231, 0.8329637, 0.3512588
