 , C00, C01, C02, C03, C04, C07, C08, C11, C12, C13, C14, C17, C18, C19
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
1138.07690342755,0.0001286356,1.345663,1.685093,4.476646,0.0005083825,0.0604468,0.001473774,0.7311323,0.04101342,0.1589095,0.009902654,0.00007899421,0.6220031,33.71574
1138.17686626492,0.0001186267,1.154579,1.575453,3.979111,0.0004801554,0.04884591,0.001329201,0.7001827,0.04304002,0.148005,0.008609633,0.00007460066,0.571981,31.45064
1138.27682910229,0.0001093965,0.990629,1.472948,3.536873,0.0004534955,0.03947145,0.00119881,0.6705433,0.03677481,0.1378487,0.007485446,0.00007045148,0.5259816,30.38176
1138.37679193966,0.0001008846,1.756958,1.377111,3.143785,0.0004283159,0.03189613,0.00108121,0.6421584,0.03142161,0.1283894,0.006508048,0.00006653306,0.4836816,29.7355
1138.47675477702,0.00009303492,1.50747,2.554686,2.794384,0.0004045343,0.02577466,0.0009751464,0.6149752,0.02684765,0.1195792,0.005658271,0.00006283258,0.4447833,27.7378
1138.57671761439,0.00008579603,1.29341,2.674337,2.820066,0.0003820732,0.02082801,0.0008794872,0.5889426,0.02293952,0.1113735,0.004919453,0.00005933792,0.4090133,27.52924
1138.67668045176,0.00007912038,1.109746,4.015197,2.528663,0.0003608592,0.01683072,0.0007932119,0.5640121,0.06575657,0.1037309,0.004277105,0.00005603762,0.37612,26.65758
1138.77664328913,0.00007296415,0.9521623,3.753951,2.247627,0.0003408231,0.01360058,0.0007154,0.6986582,0.05618458,0.0966128,0.003718629,0.00005292088,0.345872,24.86666
1138.87660612649,0.00006728694,1.240148,3.509703,1.997826,0.0003218994,0.01099037,0.0006452212,0.6690832,0.04800595,0.08998312,0.003233076,0.0000499775,0.3180566,23.19606
1138.97656896386,0.00006205145,1.064047,3.281346,1.775788,0.0003040265,0.008881112,0.0005819268,0.6407602,0.04101786,0.08380838,0.002810923,0.00004719782,3.257137,21.63769
