 , C00, C07, C08, C16, C18, C24, C25, C29, C32, C36, C39, C44, C45, C49
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
437.7810287870216, 5.336645, 0.001097129, 3.291834e-13, 0.7122484, 0.2864223, 0.0004169339, 0.08255286, 3.013133e-16, 2.098901, 0.6951967, 0.787194, 0.8323449, 0.6702454, 0.02320202
437.880978793594, 5.014217, 0.001044553, 2.886275e-13, 0.6504842, 0.2656331, 0.0003941967, 0.07796438, 2.795735e-16, 1.931306, 0.8094911, 0.743702, 0.7866742, 0.6305516, 0.02172285
437.9809288001664, 4.71127, 0.0009944964, 2.530681e-13, 0.594076, 0.2463529, 0.0003726994, 0.07363094, 2.594022e-16, 1.777093, 0.7678136, 0.7026129, 2.216508, 0.5932086, 0.02033798
438.0808788067388, 4.426626, 0.0009468385, 2.218897e-13, 0.5425594, 0.2284721, 0.0003523745, 0.06953837, 2.406863e-16, 1.635193, 0.728282, 0.663794, 2.094888, 0.5580772, 0.0190414
438.1808288133112, 4.15918, 0.0009014644, 1.945525e-13, 0.4955102, 0.2118891, 0.000333158, 0.06567327, 2.233207e-16, 1.504625, 0.6907856, 0.9397337, 1.979942, 0.5250263, 0.01782747
438.2807788198836, 3.907892, 0.0008582647, 1.705833e-13, 0.452541, 0.1965098, 0.0003149894, 0.062023, 2.072081e-16, 1.384482, 0.6552199, 0.8878141, 1.871302, 0.4939328, 0.01669094
438.3807288264559, 3.671786, 0.0008171352, 1.495672e-13, 0.4132979, 0.1822467, 0.0002978117, 0.05857562, 1.92258e-16, 1.273932, 0.6214852, 0.8387629, 1.768624, 0.4646807, 0.01562686
438.4806788330283, 5.14738, 0.0007779768, 1.311403e-13, 0.3774579, 0.1690189, 0.0002815707, 0.05531985, 1.783865e-16, 1.17221, 0.8257815, 0.7924218, 1.67158, 0.437161, 0.01463062
438.5806288396006, 4.836388, 0.0007406948, 1.149836e-13, 0.3447258, 0.1567511, 0.0002662154, 0.05224505, 1.655159e-16, 1.07861, 0.7832654, 0.748641, 2.046574, 0.4112712, 0.01369789
438.680578846173, 4.544185, 0.0007051995, 1.008174e-13, 0.3148322, 0.1453738, 0.0002516975, 0.04934115, 1.535739e-16, 0.992484, 0.7429382, 0.7072791, 1.934278, 0.3869146, 0.01282463
438.7805288527454, 5.341283, 0.0006714052, 8.839655e-14, 0.2875308, 0.3940188, 0.0002379714, 0.04659865, 1.424935e-16, 0.9132351, 0.7046872, 0.6682024, 1.828145, 0.3640004, 0.01200703
438.8804788593178, 5.018576, 0.0006392303, 7.750595e-14, 0.2625969, 0.3654201, 0.0002249937, 0.04400859, 1.322125e-16, 0.8403141, 0.6684057, 0.6312847, 1.727834, 0.3424433, 0.01124156
438.9804288658902, 4.715365, 0.0006085973, 6.795709e-14, 0.2398252, 0.3388971, 0.0002127238, 0.0415625, 1.226734e-16, 0.7732158, 0.6339921, 0.5964066, 1.633028, 0.3221628, 0.01052489
439.0803788724626, 4.430474, 0.0005794323, 5.958467e-14, 0.2190283, 0.6053217, 0.0002011231, 0.03925236, 1.138224e-16, 0.7114753, 0.6013504, 0.5634555, 1.543424, 0.3030835, 0.009853913
439.180328879035, 4.162795, 0.0005516649, 5.224374e-14, 0.2000348, 0.5613862, 0.000190155, 0.03707062, 1.056101e-16, 0.9798654, 0.5703893, 0.532325, 1.458736, 0.285134, 0.009225708
439.2802788856073, 4.419291, 0.0005252282, 4.580723e-14, 0.1826883, 0.5206397, 0.000179785, 0.03501016, 9.799034e-17, 1.021098, 1.08872, 0.5029144, 1.437804, 0.2682476, 0.008637552
439.3802288921797, 5.346344, 0.0005000584, 4.016371e-14, 0.1668461, 0.4828506, 0.0001699805, 0.03306421, 9.092031e-17, 1.30577, 1.032666, 0.4751287, 1.358912, 0.2523613, 0.008086893
439.4801788987521, 5.02333, 0.0004760948, 3.521547e-14, 0.1523777, 0.4478043, 0.0001607107, 0.03122643, 8.436039e-17, 1.201506, 0.9794986, 1.098313, 1.741919, 0.2374157, 0.007571339
439.5801289053244, 5.225677, 0.0004532795, 3.087687e-14, 0.1391639, 0.4153017, 0.0001519465, 0.02949079, 7.827377e-17, 1.105567, 0.9290681, 1.037632, 1.682037, 0.2233553, 0.007088652
439.6800789118968, 4.909954, 0.0004315576, 2.707279e-14, 0.127096, 0.6135976, 0.0001436602, 0.02785163, 7.26263e-17, 1.017288, 0.881234, 0.9803038, 1.589744, 0.2101276, 0.006636737
439.7800289184692, 4.613306, 0.0004108767, 2.373738e-14, 0.1160746, 0.5690615, 0.0001358257, 0.02630357, 6.73863e-17, 0.9360586, 0.8358628, 0.9261427, 1.502515, 0.1976833, 0.006213633
439.8799789250416, 6.409588, 0.0003911868, 2.08129e-14, 0.1060089, 0.5277578, 0.0001284186, 0.02484156, 6.252436e-17, 0.9193453, 0.7928275, 0.874974, 1.420072, 0.1859759, 0.005817503
439.979928931614, 6.022336, 0.0003724404, 1.824871e-14, 0.09681614, 0.4894521, 0.0001214153, 0.02346081, 5.801321e-17, 0.8459365, 0.752008, 1.024486, 1.342153, 0.1749619, 0.005446626
440.0798789381864, 5.658481, 0.0003545925, 1.600044e-14, 0.08842052, 0.4539266, 0.000114794, 0.0221568, 5.382755e-17, 0.7783892, 0.7132901, 0.967884, 1.896073, 0.1646002, 0.005099394
440.1798289447588, 5.316608, 0.05415453, 1.402916e-14, 0.08075294, 0.4209797, 0.0001085338, 0.02092528, 4.994388e-17, 0.7162356, 0.6987798, 0.914409, 1.792036, 0.1548521, 0.004774298
440.2797789513311, 4.995391, 0.05155936, 1.230075e-14, 0.07375027, 0.3904241, 0.000102615, 0.0197622, 4.634041e-17, 0.6590449, 0.6628025, 0.8638886, 1.971433, 0.1456813, 0.004469928
440.3797289579035, 4.693582, 0.04908855, 1.078527e-14, 0.06735486, 0.3620863, 9.701895e-05, 0.01866377, 4.299694e-17, 0.6064208, 0.6286774, 0.8161593, 1.863261, 0.1370537, 0.004184962
440.4796789644759, 5.823126, 0.1993329, 9.456511e-15, 0.06151403, 0.3358054, 9.172808e-05, 0.0176264, 3.989471e-17, 2.27267, 1.037539, 0.771067, 1.761024, 0.128937, 0.003918163
440.5796289710482, 6.092963, 0.1897806, 8.291454e-15, 0.05617971, 0.3114319, 8.672575e-05, 0.01664668, 3.701629e-17, 2.0912, 0.9841198, 0.7284661, 1.664397, 0.121301, 0.003668373
440.6795789776206, 5.724841, 0.180686, 7.269934e-15, 0.05130797, 0.2888275, 8.199622e-05, 0.01572142, 3.434556e-17, 1.924219, 0.9334514, 0.6882188, 1.573071, 0.1141172, 0.003434508
440.779528984193, 5.378959, 0.1720272, 6.374266e-15, 0.04685868, 0.2678638, 7.75246e-05, 0.01484759, 0.1706231, 1.770572, 0.8853917, 0.6501952, 1.486757, 0.1073589, 0.003215552
440.8794789907654, 5.053975, 0.1637834, 5.588947e-15, 0.04279523, 0.2484217, 7.329685e-05, 0.01402233, 0.1583126, 1.629194, 0.8398064, 0.6142724, 1.405179, 0.1010008, 0.003010554
